fid,Sample Site,Site Code,Species Code,Species Latin,Latitude,Longitude,DBH (2020):,DBH Round,Basal.Area,Subsite Code,GS Type,Classification
269,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4656034,-73.6321075,33.6,34,0.090746,B78,Park,Public
139,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465724,-73.631961,33.8,34,0.090746,B38,Park,Public
282,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.466017,-73.632424,34,34,0.090746,B80,Park,Public
300,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.466046,-73.632307,34.7,35,0.0961625,B82,Park,Public
211,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4663833,-73.6334952,35,35,0.0961625,B61,Park,Public
231,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4662387,-73.633572,35.3,35,0.0961625,B7,Park,Public
273,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465933,-73.632263,35.3,35,0.0961625,B79,Park,Public
270,BENNY,P1,ACSC,Acer Saccharum,45.465621,-73.632238,35.5,36,0.101736,B78,Park,Public
158,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465894,-73.631884,35.7,36,0.101736,B43,Park,Public
9,BENNY,P1,PNSY,Pinus Sylvestris,45.4660837,-73.633352,35.8,36,0.101736,B10,Park,Public
232,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4663241,-73.6335294,35.8,36,0.101736,B7,Park,Public
216,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4663864,-73.6334231,35.9,36,0.101736,B63,Park,Public
140,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465849,-73.631908,36.2,36,0.101736,B38,Park,Public
155,BENNY,P1,PNSY,Pinus Sylvestris,45.4656901,-73.6326305,36.2,36,0.101736,B42,Park,Public
141,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4658162,-73.6320156,36.5,37,0.1074665,B38,Park,Public
142,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465773,-73.631918,36.8,37,0.1074665,B38,Park,Public
233,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4662625,-73.633632,36.9,37,0.1074665,B7,Park,Public
234,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4662759,-73.6335844,37,37,0.1074665,B7,Park,Public
212,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4663995,-73.6335274,38,38,0.113354,B61,Park,Public
262,BENNY,P1,PIPU,Picea Pungens,45.4654649,-73.632248,38,38,0.113354,B72,Park,Public
274,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.466012,-73.632202,38,38,0.113354,B79,Park,Public
180,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465908,-73.631931,38.8,39,0.1193985,B53,Park,Public
312,BENNY,P1,PIPU,Picea Pungens,45.4657762,-73.6321414,38.8,39,0.1193985,B87,Park,Public
85,BENNY,P1,ACSA,Acer Saccharinum,45.4655006,-73.6326463,39.4,39,0.1193985,B24,Park,Public
143,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465819,-73.631902,39.6,40,0.1256,B38,Park,Public
275,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.466004,-73.632344,40.1,40,0.1256,B79,Park,Public
221,BENNY,P1,PIAB,Picea Abies,45.466435,-73.631273,40.2,40,0.1256,B69,Park,Public
317,BENNY,P1,PNSY,Pinus Sylvestris,45.4660776,-73.6324954,40.6,41,0.1319585,B90,Park,Public
213,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.466349,-73.6335928,41,41,0.1319585,B61,Park,Public
271,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.465624,-73.632052,41.4,41,0.1319585,B78,Park,Public
170,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4657933,-73.6325497,41.9,42,0.138474,B5,Park,Public
276,BENNY,P1,ACSC,Acer Saccharum,45.465907,-73.63237,42.1,42,0.138474,B79,Park,Public
214,BENNY,P1,ULPU,Ulmus Pumila,45.4665039,-73.6336256,42.4,42,0.138474,B61,Park,Public
305,BENNY,P1,VILE,Viburnum Lentago,45.4672159,-73.6331177,43.2,43,0.1451465,B83,Park,Public
86,BENNY,P1,PNSY,Pinus Sylvestris,45.4656299,-73.6325755,43.4,43,0.1451465,B24,Park,Public
263,BENNY,P1,PIPU,Picea Pungens,45.4653887,-73.6322507,44.1,44,0.151976,B72,Park,Public
173,BENNY,P1,ACSA,Acer Saccharinum,45.4660134,-73.6334493,45.1,45,0.1589625,B51,Park,Public
264,BENNY,P1,ACSA,Acer Saccharinum,45.465449,-73.632536,45.7,46,0.166106,B72,Park,Public
265,BENNY,P1,ACSA,Acer Saccharinum,45.465404,-73.632451,46.5,47,0.1734065,B72,Park,Public
165,BENNY,P1,FRAM,Fraxinus Americana,45.466865,-73.631698,47,47,0.1734065,B47,Park,Public
127,BENNY,P1,ACSA,Acer Saccharinum,45.4663466,-73.6339867,47.1,47,0.1734065,B35,Park,Public
69,BENNY,P1,PIAB,Picea Abies,45.466469,-73.631323,48.3,48,0.180864,B19,Park,Public
128,BENNY,P1,ACSA,Acer Saccharinum,45.4663927,-73.634093,48.4,48,0.180864,B35,Park,Public
131,BENNY,P1,ACSA,Acer Saccharinum,45.4659474,-73.6333943,49.1,49,0.1884785,B36,Park,Public
70,BENNY,P1,PIAB,Picea Abies,45.466482,-73.631371,49.5,50,0.19625,B19,Park,Public
207,BENNY,P1,PODE,Populus Deltoides,45.467038,-73.632708,49.9,50,0.19625,B58,Park,Public
125,BENNY,P1,PNSY,Pinus Sylvestris,45.4655751,-73.6325262,51.2,51,0.2041785,B34,Park,Public
222,BENNY,P1,GLTR,Gleditsia Triacanthos,45.466425,-73.631536,52.5,53,0.2205065,B69,Park,Public
92,BENNY,P1,TICO,Tilia Cordata,45.467429,-73.632745,52.6,53,0.2205065,B25,Park,Public
156,BENNY,P1,PNSY,Pinus Sylvestris,45.4656668,-73.6326309,52.6,53,0.2205065,B42,Park,Public
81,BENNY,P1,ACSA,Acer Saccharinum,45.466117,-73.631521,52.7,53,0.2205065,B23,Park,Public
113,BENNY,P1,ACSA,Acer Saccharinum,45.4662975,-73.6338959,52.9,53,0.2205065,B33,Park,Public
126,BENNY,P1,PNSY,Pinus Sylvestris,45.4656048,-73.6325316,53.6,54,0.228906,B34,Park,Public
235,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4662667,-73.6336213,53.9,54,0.228906,B7,Park,Public
174,BENNY,P1,ACSA,Acer Saccharinum,45.4660692,-73.6335582,55.2,55,0.2374625,B51,Park,Public
236,BENNY,P1,PNNI,Pinus Nigra 'Austriaca',45.4663205,-73.6336099,55.2,55,0.2374625,B7,Park,Public
63,BENNY,P1,ACSA,Acer Saccharinum,45.4657299,-73.6330399,55.3,55,0.2374625,B18,Park,Public
82,BENNY,P1,EUAL,Euonymous Alatus,45.4661416,-73.6315885,56.3,56,0.246176,B23,Park,Public
132,BENNY,P1,ACSA,Acer Saccharinum,45.4658418,-73.6332199,56.9,57,0.2550465,B36,Park,Public
215,BENNY,P1,GLTR,Gleditsia Triacanthos,45.466502,-73.631737,57.4,57,0.2550465,B62,Park,Public
64,BENNY,P1,FRAM,Fraxinus Americana,45.46579,-73.632987,58,58,0.264074,B18,Park,Public
94,BENNY,P1,ACSA,Acer Saccharinum,45.4665009,-73.63426,58.2,58,0.264074,B27,Park,Public
114,BENNY,P1,ACSA,Acer Saccharinum,45.4662065,-73.6338328,59.2,59,0.2732585,B33,Park,Public
164,BENNY,P1,QUMA,Quercus Macrocarpa,45.466952,-73.631727,59.6,60,0.2826,B46,Park,Public
87,BENNY,P1,ACSA,Acer Saccharinum,45.465561,-73.632758,59.8,60,0.2826,B24,Park,Public
10,BENNY,P1,PNSY,Pinus Sylvestris,45.4660567,-73.6332347,60.8,61,0.2920985,B10,Park,Public
83,BENNY,P1,ACSA,Acer Saccharinum,45.466178,-73.631465,61.9,62,0.301754,B23,Park,Public
223,BENNY,P1,GLTR,Gleditsia Triacanthos,45.466363,-73.631484,64.1,64,0.321536,B69,Park,Public
157,BENNY,P1,PNSY,Pinus Sylvestris,45.4656584,-73.6327033,64.2,64,0.321536,B42,Park,Public
112,BENNY,P1,PNSY,Pinus Sylvestris,45.4659584,-73.6330741,64.9,65,0.3316625,B31,Park,Public
11,BENNY,P1,PNSY,Pinus Sylvestris,45.4660776,-73.6331965,66.7,67,0.3523865,B10,Park,Public
175,BENNY,P1,ACSA,Acer Saccharinum,45.466131,-73.6337074,70.8,71,0.3957185,B51,Park,Public
144,BENNY,P1,TICO,Tilia Cordata,45.466838,-73.633995,78.3,78,0.477594,B39,Park,Public
100,BENNY,P1,ACSA,Acer Saccharinum,45.466725,-73.631205,85.6,86,0.580586,B29,Park,Public
77,BENNY,P1,ACSA,Acer Saccharinum,45.466805,-73.631378,86.8,87,0.5941665,B20,Park,Public
266,BENNY,P1,ACSA,Acer Saccharinum,45.467336,-73.633536,88.9,89,0.6217985,B73,Park,Public
318,BENNY,P1,ACSA,Acer Saccharinum,45.466572,-73.631565,88.9,89,0.6217985,B91,Park,Public
146,BENNY,P1,PODE,Populus Deltoides,45.467098,-73.632839,89.5,90,0.63585,B40,Park,Public
319,COFFEE,P2,JUNI,Juglans Nigra,45.455732,-73.638387,4.8,5,0.0019625,C8,Park,Public
320,COFFEE,P2,ACNE,Acer Negundo,45.4554215,-73.6386973,5.2,5,0.0019625,C17,Park,Public
321,COFFEE,P2,RHCA,Rhamnus Cathartica,45.4552298,-73.639095,6.3,6,0.002826,C23,Park,Public
322,COFFEE,P2,TIAM,Tilia Americana,45.4553211,-73.6389136,6.6,7,0.0038465,C23,Park,Public
323,COFFEE,P2,ACNE,Acer Negundo,45.4555365,-73.6384673,6.7,7,0.0038465,C17,Park,Public
324,COFFEE,P2,PHPU,Philadelphus Pubescens,45.4552181,-73.6391174,7.1,7,0.0038465,C23,Park,Public
325,COFFEE,P2,JUNI,Juglans Nigra,45.455848,-73.638896,7.7,8,0.005024,C20,Park,Public
326,COFFEE,P2,TIAM,Tilia Americana,45.4552275,-73.6390014,7.9,8,0.005024,C23,Park,Public
327,COFFEE,P2,PRVI,Prunus Virginiana,45.4556167,-73.6383349,8.2,8,0.005024,C8,Park,Public
328,COFFEE,P2,TIAM,Tilia Americana,45.4556101,-73.638353,8.5,9,0.0063585,C8,Park,Public
329,COFFEE,P2,PHPU,Philadelphus Pubescens,45.4552009,-73.6391141,8.6,9,0.0063585,C23,Park,Public
330,COFFEE,P2,TIAM,Tilia Americana,45.4554584,-73.6385371,8.7,9,0.0063585,C17,Park,Public
331,COFFEE,P2,ACTA,Acer Tataricum,45.4547061,-73.640072,8.8,9,0.0063585,C16,Park,Public
332,COFFEE,P2,FRPE,Fraxinus Pennsylvanica,45.4554295,-73.6386776,9,9,0.0063585,C17,Park,Public
333,COFFEE,P2,FRPE,Fraxinus Pennsylvanica,45.45556,-73.638388,9,9,0.0063585,C17,Park,Public
334,COFFEE,P2,PHPU,Philadelphus Pubescens,45.4551844,-73.63916,9.3,9,0.0063585,C22,Park,Public
335,COFFEE,P2,ACSC,Acer Saccharum,45.455728,-73.638585,9.6,10,0.00785,C4,Park,Public
336,COFFEE,P2,TIAM,Tilia Americana,45.4553213,-73.6389015,10.2,10,0.00785,C23,Park,Public
337,COFFEE,P2,TIAM,Tilia Americana,45.4556165,-73.6383343,10.2,10,0.00785,C8,Park,Public
338,COFFEE,P2,ACPL,Acer Platanoides,45.455699,-73.639085,10.2,10,0.00785,C21,Park,Public
339,COFFEE,P2,QUMA,Quercus Macrocarpa,45.455888,-73.639016,10.3,10,0.00785,C3,Park,Public
340,COFFEE,P2,THOC,Thuja Occidentalis,45.4552287,-73.6389699,10.6,11,0.0094985,C23,Park,Public
341,COFFEE,P2,ACTA,Acer Tataricum,45.4548392,-73.6398534,11.2,11,0.0094985,C9,Park,Public
342,COFFEE,P2,SYRE,Syringa Reticulata,45.454768,-73.640041,11.8,12,0.011304,C16,Park,Public
343,COFFEE,P2,JUNI,Juglans Nigra,45.455803,-73.638784,12.5,13,0.0132665,C20,Park,Public
344,COFFEE,P2,ACTA,Acer Tataricum,45.4548902,-73.6397883,13.3,13,0.0132665,C9,Park,Public
345,COFFEE,P2,TIAM,Tilia Americana,45.4553253,-73.6389032,13.3,13,0.0132665,C23,Park,Public
346,COFFEE,P2,SYRE,Syringa Reticulata,45.454845,-73.640124,13.5,14,0.015386,C18,Park,Public
347,COFFEE,P2,ULMI,Ulmus x 'Morton' (Accolade TM),45.455062,-73.639928,14.1,14,0.015386,C7,Park,Public
348,COFFEE,P2,TIAM,Tilia Americana,45.4553161,-73.6389186,14.3,14,0.015386,C23,Park,Public
349,COFFEE,P2,ACTA,Acer Tataricum,45.454715,-73.6401172,14.6,15,0.0176625,C16,Park,Public
350,COFFEE,P2,ACTA,Acer Tataricum,45.4548599,-73.6399476,14.6,15,0.0176625,C9,Park,Public
351,COFFEE,P2,ACSC,Acer Saccharum,45.455759,-73.638674,14.6,15,0.0176625,C20,Park,Public
352,COFFEE,P2,SYRE,Syringa Reticulata,45.455097,-73.639716,15.1,15,0.0176625,C12,Park,Public
353,COFFEE,P2,SYRE,Syringa Reticulata,45.45471,-73.640164,15.2,15,0.0176625,C16,Park,Public
354,COFFEE,P2,SYRE,Syringa Reticulata,45.454841,-73.640179,15.2,15,0.0176625,C18,Park,Public
355,COFFEE,P2,SYRE,Syringa Reticulata,45.454739,-73.640073,15.7,16,0.020096,C16,Park,Public
356,COFFEE,P2,TIAM,Tilia Americana,45.4553787,-73.638813,15.9,16,0.020096,C5,Park,Public
357,COFFEE,P2,SYRE,Syringa Reticulata,45.454807,-73.640058,16.1,16,0.020096,C18,Park,Public
358,COFFEE,P2,SYRE,Syringa Reticulata,45.45471,-73.640097,16.4,16,0.020096,C16,Park,Public
359,COFFEE,P2,TIAM,Tilia Americana,45.4553124,-73.6389361,16.4,16,0.020096,C23,Park,Public
360,COFFEE,P2,ACTA,Acer Tataricum,45.454739,-73.6400307,16.5,17,0.0226865,C16,Park,Public
361,COFFEE,P2,ACTA,Acer Tataricum,45.4548902,-73.6398044,16.5,17,0.0226865,C9,Park,Public
362,COFFEE,P2,CTSP,Catalpa Speciosa,45.455628,-73.639095,16.5,17,0.0226865,C21,Park,Public
363,COFFEE,P2,ACNE,Acer Negundo,45.4553472,-73.638863,17.3,17,0.0226865,C23,Park,Public
364,COFFEE,P2,RHCA,Rhamnus Cathartica,45.4551917,-73.6393186,17.4,17,0.0226865,C22,Park,Public
365,COFFEE,P2,SYRE,Syringa Reticulata,45.45511,-73.639571,17.7,18,0.025434,C12,Park,Public
366,COFFEE,P2,SYRE,Syringa Reticulata,45.455204,-73.639506,18.7,19,0.0283385,C13,Park,Public
367,COFFEE,P2,TIAM,Tilia Americana,45.4554476,-73.6385344,18.8,19,0.0283385,C17,Park,Public
368,COFFEE,P2,SYRE,Syringa Reticulata,45.455148,-73.639609,19.4,19,0.0283385,C13,Park,Public
369,COFFEE,P2,TIAM,Tilia Americana,45.455319,-73.6388968,19.6,20,0.0314,C23,Park,Public
370,COFFEE,P2,SYRE,Syringa Reticulata,45.455163,-73.639472,20,20,0.0314,C13,Park,Public
371,COFFEE,P2,FRAM,Fraxinus Americana,45.454945,-73.639992,20.2,20,0.0314,C7,Park,Public
372,COFFEE,P2,SYRE,Syringa Reticulata,45.455037,-73.639677,21.1,21,0.0346185,C12,Park,Public
373,COFFEE,P2,ACSA,Acer Saccharinum,45.454972,-73.639681,21.2,21,0.0346185,C12,Park,Public
374,COFFEE,P2,CTSP,Catalpa Speciosa,45.455766,-73.639073,21.8,22,0.037994,C15,Park,Public
375,COFFEE,P2,ACSA,Acer Saccharinum,45.454976,-73.639541,22.3,22,0.037994,C14,Park,Public
376,COFFEE,P2,SYRE,Syringa Reticulata,45.45478,-73.640245,22.6,23,0.0415265,C18,Park,Public
377,COFFEE,P2,SYRE,Syringa Reticulata,45.454817,-73.640212,22.9,23,0.0415265,C18,Park,Public
378,COFFEE,P2,ACSA,Acer Saccharinum,45.455016,-73.639698,22.9,23,0.0415265,C12,Park,Public
379,COFFEE,P2,ACTA,Acer Tataricum,45.4555372,-73.6384616,23.2,23,0.0415265,C17,Park,Public
380,COFFEE,P2,CTSP,Catalpa Speciosa,45.455483,-73.63912,24.4,24,0.045216,C1,Park,Public
381,COFFEE,P2,ACGI,Acer Ginnala,45.455441,-73.639491,27.4,27,0.0572265,C2,Park,Public
382,COFFEE,P2,TICO,Tilia Cordata,45.454773,-73.64014,30.7,31,0.0754385,C16,Park,Public
383,COFFEE,P2,MASY,Malus Sylvestris,45.455224,-73.639772,32,32,0.080384,C11,Park,Public
384,COFFEE,P2,TIAM,Tilia Americana,45.455558,-73.639471,32,32,0.080384,C10,Park,Public
385,COFFEE,P2,MASY,Malus Sylvestris,45.455158,-73.639834,32.1,32,0.080384,C11,Park,Public
386,COFFEE,P2,ACSA,Acer Saccharinum,45.455022,-73.639446,32.2,32,0.080384,C14,Park,Public
387,COFFEE,P2,TIAM,Tilia Americana,45.455628,-73.6394,33.4,33,0.0854865,C10,Park,Public
388,COFFEE,P2,MASY,Malus Sylvestris,45.455264,-73.639721,34.2,34,0.090746,C11,Park,Public
389,COFFEE,P2,ACGI,Acer Ginnala,45.455493,-73.639334,34.6,35,0.0961625,C6,Park,Public
390,COFFEE,P2,ACNE,Acer Negundo,45.454868,-73.639934,36.1,36,0.101736,C9,Park,Public
391,COFFEE,P2,PRSE,Prunus Serotina,45.45525,-73.639009,38.5,39,0.1193985,C23,Park,Public
392,COFFEE,P2,ACGI,Acer Ginnala,45.455498,-73.639281,38.5,39,0.1193985,C6,Park,Public
393,COFFEE,P2,ACGI,Acer Ginnala,45.455342,-73.639597,40.1,40,0.1256,C2,Park,Public
394,COFFEE,P2,FRPE,Fraxinus Pennsylvanica,45.455938,-73.638914,43.3,43,0.1451465,C3,Park,Public
395,COFFEE,P2,TICO,Tilia Cordata,45.455213,-73.639842,45.6,46,0.166106,C11,Park,Public
396,COFFEE,P2,ACNE,Acer Negundo,45.455386,-73.638754,48.5,49,0.1884785,C5,Park,Public
397,COFFEE,P2,ACSA,Acer Saccharinum,45.455553,-73.639369,49,49,0.1884785,C10,Park,Public
398,COFFEE,P2,ACGI,Acer Ginnala,45.455452,-73.639543,49.6,50,0.19625,C2,Park,Public
399,COFFEE,P2,FRPE,Fraxinus Pennsylvanica,45.455783,-73.638521,49.9,50,0.19625,C20,Park,Public
400,COFFEE,P2,ACSA,Acer Saccharinum,45.455515,-73.639431,51.7,52,0.212264,C6,Park,Public
401,COFFEE,P2,FRPE,Fraxinus Pennsylvanica,45.455888,-73.638805,53.9,54,0.228906,C3,Park,Public
402,COFFEE,P2,TIAM,Tilia Americana,45.455624,-73.639315,54.4,54,0.228906,C10,Park,Public
403,COFFEE,P2,TICO,Tilia Cordata,45.455493,-73.639549,55.1,55,0.2374625,C2,Park,Public
404,COFFEE,P2,TICO,Tilia Cordata,45.455694,-73.63933,55.3,55,0.2374625,C10,Park,Public
405,COFFEE,P2,ACSA,Acer Saccharinum,45.454991,-73.639789,57.9,58,0.264074,C12,Park,Public
406,COFFEE,P2,ACNE,Acer Negundo,45.45474,-73.640004,58.9,59,0.2732585,C16,Park,Public
407,COFFEE,P2,ACSA,Acer Saccharinum,45.454927,-73.639632,60.9,61,0.2920985,C9,Park,Public
408,COFFEE,P2,ACSA,Acer Saccharinum,45.455381,-73.639302,62.3,62,0.301754,C6,Park,Public
409,COFFEE,P2,TICO,Tilia Cordata,45.454719,-73.64026,62.4,62,0.301754,C16,Park,Public
410,COFFEE,P2,TIAM,Tilia Americana,45.455451,-73.63864,62.5,63,0.3115665,C17,Park,Public
411,COFFEE,P2,ACSA,Acer Saccharinum,45.454914,-73.639706,63.1,63,0.3115665,C9,Park,Public
412,COFFEE,P2,ACSA,Acer Saccharinum,45.455116,-73.639251,63.7,64,0.321536,C14,Park,Public
413,COFFEE,P2,ACNE,Acer Negundo,45.454858,-73.639955,64.1,64,0.321536,C9,Park,Public
414,COFFEE,P2,TIAM,Tilia Americana,45.455539,-73.638444,64.4,64,0.321536,C17,Park,Public
415,COFFEE,P2,FRPE,Fraxinus Pennsylvanica,45.455822,-73.638618,64.6,65,0.3316625,C20,Park,Public
416,COFFEE,P2,ACSA,Acer Saccharinum,45.455048,-73.639847,66.2,66,0.341946,C7,Park,Public
417,COFFEE,P2,ACSA,Acer Saccharinum,45.455091,-73.639777,66.4,66,0.341946,C12,Park,Public
418,COFFEE,P2,ACSA,Acer Saccharinum,45.455301,-73.639677,66.5,67,0.3523865,C11,Park,Public
419,COFFEE,P2,TICO,Tilia Cordata,45.455494,-73.63854,67.9,68,0.362984,C17,Park,Public
420,COFFEE,P2,ACNE,Acer Negundo,45.454889,-73.639907,69.6,70,0.38465,C9,Park,Public
421,COFFEE,P2,ACSA,Acer Saccharinum,45.455074,-73.639341,69.7,70,0.38465,C14,Park,Public
422,COFFEE,P2,ACNE,Acer Negundo,45.454927,-73.640133,70,70,0.38465,C18,Park,Public
423,COFFEE,P2,ACSA,Acer Saccharinum,45.455139,-73.639209,71.2,71,0.3957185,C14,Park,Public
424,COFFEE,P2,TICO,Tilia Cordata,45.455344,-73.638823,71.6,72,0.406944,C23,Park,Public
425,COFFEE,P2,ACSA,Acer Saccharinum,45.454954,-73.639824,73.5,74,0.429866,C12,Park,Public
426,COFFEE,P2,TIAM,Tilia Americana,45.455289,-73.638916,73.8,74,0.429866,C23,Park,Public
427,COFFEE,P2,TICO,Tilia Cordata,45.455315,-73.63943,85.7,86,0.580586,C13,Park,Public
428,COFFEE,P2,ACNE,Acer Negundo,45.454765,-73.639995,85.9,86,0.580586,C16,Park,Public
429,COFFEE,P2,ACNE,Acer Negundo,45.455229,-73.639058,147.4,147,1.6963065,C23,Park,Public
495,HERBERT-OUTERBRIDGE,P4,TACA,Taxus Canadensis,45.4653708,-73.6272812,30.3,30,0.07065,H1,Park,Public
499,HERBERT-OUTERBRIDGE,P4,TACA,Taxus Canadensis,45.4653776,-73.6272762,51.4,51,0.2041785,H1,Park,Public
500,HERBERT-OUTERBRIDGE,P4,TACA,Taxus Canadensis,45.4653828,-73.6272661,56.1,56,0.246176,H1,Park,Public
508,HERBERT-OUTERBRIDGE,P4,QUMA,Quercus Macrocarpa,45.465511,-73.627294,9.9,10,0.00785,H1,Park,Public
515,HERBERT-OUTERBRIDGE,P4,PIPU,Picea Pungens,45.465437,-73.627296,21,21,0.0346185,H1,Park,Public
519,HERBERT-OUTERBRIDGE,P4,PIPU,Picea Pungens,45.46541,-73.627313,26.6,27,0.0572265,H1,Park,Public
528,HERBERT-OUTERBRIDGE,P4,MABA,Malus Baccata,45.465527,-73.627437,33,33,0.0854865,H1,Park,Public
532,HERBERT-OUTERBRIDGE,P4,PIPU,Picea Pungens,45.465423,-73.627261,52.4,52,0.212264,H1,Park,Public
507,HERBERT-OUTERBRIDGE,P4,PYCO,Pyrus Domestica,45.465499,-73.627531,8.6,9,0.0063585,H2,Park,Public
514,HERBERT-OUTERBRIDGE,P4,TIERWR,Tilia x Europaea 'Wratislaviensis',45.465383,-73.627477,17.1,17,0.0226865,H2,Park,Public
518,HERBERT-OUTERBRIDGE,P4,MABA,Malus Baccata,45.465482,-73.627649,23.9,24,0.045216,H2,Park,Public
524,HERBERT-OUTERBRIDGE,P4,MABA,Malus Baccata,45.465468,-73.627454,31.1,31,0.0754385,H2,Park,Public
529,HERBERT-OUTERBRIDGE,P4,FRPE,Fraxinus Pennsylvanica,45.465408,-73.627707,39.4,39,0.1193985,H2,Park,Public
490,HERBERT-OUTERBRIDGE,P4,CEOC,Celtis Occidentalis,45.4653268,-73.6271444,7.8,8,0.005024,H3,Park,Public
496,HERBERT-OUTERBRIDGE,P4,TACA,Taxus Canadensis,45.4653602,-73.6272866,31.1,31,0.0754385,H3,Park,Public
497,HERBERT-OUTERBRIDGE,P4,ULPU,Ulmus Pumila,45.465272,-73.6272007,36.7,37,0.1074665,H3,Park,Public
498,HERBERT-OUTERBRIDGE,P4,TACA,Taxus Canadensis,45.4653496,-73.6272912,47.3,47,0.1734065,H3,Park,Public
501,HERBERT-OUTERBRIDGE,P4,ULPU,Ulmus Pumila,45.4652342,-73.6272265,34.5,35,0.0961625,H3,Park,Public
510,HERBERT-OUTERBRIDGE,P4,COCO,Corylus Colurna,45.46531,-73.627352,12.7,13,0.0132665,H3,Park,Public
511,HERBERT-OUTERBRIDGE,P4,COCO,Corylus Colurna,45.465336,-73.627389,13.8,14,0.015386,H3,Park,Public
520,HERBERT-OUTERBRIDGE,P4,FRPE,Fraxinus Pennsylvanica,45.465257,-73.62735,29.5,30,0.07065,H3,Park,Public
533,HERBERT-OUTERBRIDGE,P4,ULPU,Ulmus Pumila,45.465281,-73.627141,78.6,79,0.4899185,H3,Park,Public
534,HERBERT-OUTERBRIDGE,P4,ULPU,Ulmus Pumila,45.465214,-73.627198,87.9,88,0.607904,H3,Park,Public
494,HERBERT-OUTERBRIDGE,P4,RHTY,Rhus Typhina,45.4656149,-73.6275166,26.9,27,0.0572265,H4,Park,Public
503,HERBERT-OUTERBRIDGE,P4,GIBI,Ginkgo Biloba,45.465676,-73.627247,5.7,6,0.002826,H4,Park,Public
506,HERBERT-OUTERBRIDGE,P4,PYCO,Pyrus Domestica,45.465578,-73.62753,6.4,6,0.002826,H4,Park,Public
516,HERBERT-OUTERBRIDGE,P4,MABA,Malus Baccata,45.465621,-73.627304,23.1,23,0.0415265,H4,Park,Public
521,HERBERT-OUTERBRIDGE,P4,MABA,Malus Baccata,45.465652,-73.627418,29.6,30,0.07065,H4,Park,Public
525,HERBERT-OUTERBRIDGE,P4,MABA,Malus Baccata,45.465695,-73.627388,31.3,31,0.0754385,H4,Park,Public
527,HERBERT-OUTERBRIDGE,P4,PIPU,Picea Pungens,45.465628,-73.627188,32.1,32,0.080384,H4,Park,Public
509,HERBERT-OUTERBRIDGE,P4,THOC,Thuja Occidentalis,45.465804,-73.627277,10.7,11,0.0094985,H5,Park,Public
512,HERBERT-OUTERBRIDGE,P4,THOC,Thuja Occidentalis,45.46576,-73.627311,13.9,14,0.015386,H5,Park,Public
513,HERBERT-OUTERBRIDGE,P4,THOC,Thuja Occidentalis,45.465791,-73.627321,16.8,17,0.0226865,H5,Park,Public
523,HERBERT-OUTERBRIDGE,P4,QURU,Quercus Rubra,45.465737,-73.627201,30.9,31,0.0754385,H5,Park,Public
531,HERBERT-OUTERBRIDGE,P4,FRPE,Fraxinus Pennsylvanica,45.465751,-73.627038,48.8,49,0.1884785,H5,Park,Public
491,HERBERT-OUTERBRIDGE,P4,PRVI,Prunus Virginiana,45.4655883,-73.6268772,13.2,13,0.0132665,H6,Park,Public
492,HERBERT-OUTERBRIDGE,P4,TICO,Tilia Cordata,45.4656819,-73.6268259,18.1,18,0.025434,H6,Park,Public
493,HERBERT-OUTERBRIDGE,P4,TICO,Tilia Cordata,45.4656626,-73.62684,20.7,21,0.0346185,H6,Park,Public
504,HERBERT-OUTERBRIDGE,P4,QUPA,Quercus Palustris,45.465592,-73.627039,5.9,6,0.002826,H6,Park,Public
517,HERBERT-OUTERBRIDGE,P4,MABA,Malus Baccata,45.465674,-73.627035,23.6,24,0.045216,H6,Park,Public
522,HERBERT-OUTERBRIDGE,P4,PNNI,Pinus Nigra 'Austriaca',45.465637,-73.627121,30.7,31,0.0754385,H6,Park,Public
526,HERBERT-OUTERBRIDGE,P4,PIPU,Picea Pungens,45.465666,-73.62716,31.8,32,0.080384,H6,Park,Public
